id,position_id:id,account_src_id:id,account_dest_id:id,company_fiscal_position_id:id
l10n_co_fis_pos_acc_tem_com_vta_130505,l10n_co_fis_pos_tem_com_adm,co_puc_com_130505,co_puc_com_810595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_420520,l10n_co_fis_pos_tem_com_adm,co_puc_com_420520,co_puc_com_810595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_420595,l10n_co_fis_pos_tem_com_adm,co_puc_com_420595,co_puc_com_810595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_429567,l10n_co_fis_pos_tem_com_adm,co_puc_com_429567,co_puc_com_810595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_429595,l10n_co_fis_pos_tem_com_adm,co_puc_com_429595,co_puc_com_810595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_220505,l10n_co_fis_pos_tem_com_adm,co_puc_com_220505,co_puc_com_810595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510503,l10n_co_fis_pos_tem_com_prd,co_puc_com_510503,co_puc_com_720503,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510506,l10n_co_fis_pos_tem_com_prd,co_puc_com_510506,co_puc_com_720506,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510512,l10n_co_fis_pos_tem_com_prd,co_puc_com_510512,co_puc_com_720512,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510515,l10n_co_fis_pos_tem_com_prd,co_puc_com_510515,co_puc_com_720515,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510518,l10n_co_fis_pos_tem_com_prd,co_puc_com_510518,co_puc_com_720518,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510521,l10n_co_fis_pos_tem_com_prd,co_puc_com_510521,co_puc_com_720521,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510524,l10n_co_fis_pos_tem_com_prd,co_puc_com_510524,co_puc_com_720524,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510527,l10n_co_fis_pos_tem_com_prd,co_puc_com_510527,co_puc_com_720527,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510530,l10n_co_fis_pos_tem_com_prd,co_puc_com_510530,co_puc_com_720530,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510533,l10n_co_fis_pos_tem_com_prd,co_puc_com_510533,co_puc_com_720533,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510536,l10n_co_fis_pos_tem_com_prd,co_puc_com_510536,co_puc_com_720536,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510539,l10n_co_fis_pos_tem_com_prd,co_puc_com_510539,co_puc_com_720539,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510542,l10n_co_fis_pos_tem_com_prd,co_puc_com_510542,co_puc_com_720542,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510545,l10n_co_fis_pos_tem_com_prd,co_puc_com_510545,co_puc_com_720545,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510548,l10n_co_fis_pos_tem_com_prd,co_puc_com_510548,co_puc_com_720548,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510551,l10n_co_fis_pos_tem_com_prd,co_puc_com_510551,co_puc_com_720551,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510554,l10n_co_fis_pos_tem_com_prd,co_puc_com_510554,co_puc_com_720554,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510557,l10n_co_fis_pos_tem_com_prd,co_puc_com_510557,co_puc_com_720557,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510559,l10n_co_fis_pos_tem_com_prd,co_puc_com_510559,co_puc_com_720559,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510560,l10n_co_fis_pos_tem_com_prd,co_puc_com_510560,co_puc_com_720560,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510561,l10n_co_fis_pos_tem_com_prd,co_puc_com_510561,co_puc_com_720595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510562,l10n_co_fis_pos_tem_com_prd,co_puc_com_510562,co_puc_com_720595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510563,l10n_co_fis_pos_tem_com_prd,co_puc_com_510563,co_puc_com_720563,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510566,l10n_co_fis_pos_tem_com_prd,co_puc_com_510566,co_puc_com_720566,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510568,l10n_co_fis_pos_tem_com_prd,co_puc_com_510568,co_puc_com_720568,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510569,l10n_co_fis_pos_tem_com_prd,co_puc_com_510569,co_puc_com_720569,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510570,l10n_co_fis_pos_tem_com_prd,co_puc_com_510570,co_puc_com_720570,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510572,l10n_co_fis_pos_tem_com_prd,co_puc_com_510572,co_puc_com_720572,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510575,l10n_co_fis_pos_tem_com_prd,co_puc_com_510575,co_puc_com_720575,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510578,l10n_co_fis_pos_tem_com_prd,co_puc_com_510578,co_puc_com_720578,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510581,l10n_co_fis_pos_tem_com_prd,co_puc_com_510581,co_puc_com_720581,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510584,l10n_co_fis_pos_tem_com_prd,co_puc_com_510584,co_puc_com_720584,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510595,l10n_co_fis_pos_tem_com_prd,co_puc_com_510595,co_puc_com_720595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_510599,l10n_co_fis_pos_tem_com_prd,co_puc_com_510599,co_puc_com_720599,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_519525,l10n_co_fis_pos_tem_com_vta,co_puc_com_519525,co_puc_com_529525,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_519530,l10n_co_fis_pos_tem_com_vta,co_puc_com_519530,co_puc_com_529530,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_519535,l10n_co_fis_pos_tem_com_vta,co_puc_com_519535,co_puc_com_529535,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_519540,l10n_co_fis_pos_tem_com_vta,co_puc_com_519540,co_puc_com_529540,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_519560,l10n_co_fis_pos_tem_com_vta,co_puc_com_519560,co_puc_com_529560,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_519595,l10n_co_fis_pos_tem_com_vta,co_puc_com_519595,co_puc_com_529595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511005,l10n_co_fis_pos_tem_com_vta,co_puc_com_511005,co_puc_com_521005,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511010,l10n_co_fis_pos_tem_com_vta,co_puc_com_511010,co_puc_com_521010,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511015,l10n_co_fis_pos_tem_com_vta,co_puc_com_511015,co_puc_com_521015,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511020,l10n_co_fis_pos_tem_com_vta,co_puc_com_511020,co_puc_com_521020,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511025,l10n_co_fis_pos_tem_com_vta,co_puc_com_511025,co_puc_com_521025,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511030,l10n_co_fis_pos_tem_com_vta,co_puc_com_511030,co_puc_com_521030,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511035,l10n_co_fis_pos_tem_com_vta,co_puc_com_511035,co_puc_com_521035,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511095,l10n_co_fis_pos_tem_com_vta,co_puc_com_511095,co_puc_com_521095,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511099,l10n_co_fis_pos_tem_com_vta,co_puc_com_511099,co_puc_com_521099,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511505,l10n_co_fis_pos_tem_com_vta,co_puc_com_511505,co_puc_com_521505,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511510,l10n_co_fis_pos_tem_com_vta,co_puc_com_511510,co_puc_com_521510,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511515,l10n_co_fis_pos_tem_com_vta,co_puc_com_511515,co_puc_com_521515,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511520,l10n_co_fis_pos_tem_com_vta,co_puc_com_511520,co_puc_com_521520,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511525,l10n_co_fis_pos_tem_com_vta,co_puc_com_511525,co_puc_com_521525,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511530,l10n_co_fis_pos_tem_com_vta,co_puc_com_511530,co_puc_com_521530,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511535,l10n_co_fis_pos_tem_com_vta,co_puc_com_511535,co_puc_com_521535,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511540,l10n_co_fis_pos_tem_com_vta,co_puc_com_511540,co_puc_com_521540,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511545,l10n_co_fis_pos_tem_com_vta,co_puc_com_511545,co_puc_com_521545,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511550,l10n_co_fis_pos_tem_com_vta,co_puc_com_511550,co_puc_com_521550,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511570,l10n_co_fis_pos_tem_com_vta,co_puc_com_511570,co_puc_com_521570,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511595,l10n_co_fis_pos_tem_com_vta,co_puc_com_511595,co_puc_com_521595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_511599,l10n_co_fis_pos_tem_com_vta,co_puc_com_511599,co_puc_com_521599,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512005,l10n_co_fis_pos_tem_com_vta,co_puc_com_512005,co_puc_com_522005,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512010,l10n_co_fis_pos_tem_com_vta,co_puc_com_512010,co_puc_com_522010,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512015,l10n_co_fis_pos_tem_com_vta,co_puc_com_512015,co_puc_com_522015,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512020,l10n_co_fis_pos_tem_com_vta,co_puc_com_512020,co_puc_com_522020,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512025,l10n_co_fis_pos_tem_com_vta,co_puc_com_512025,co_puc_com_522025,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512030,l10n_co_fis_pos_tem_com_vta,co_puc_com_512030,co_puc_com_522030,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512035,l10n_co_fis_pos_tem_com_vta,co_puc_com_512035,co_puc_com_522035,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512040,l10n_co_fis_pos_tem_com_vta,co_puc_com_512040,co_puc_com_522040,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512045,l10n_co_fis_pos_tem_com_vta,co_puc_com_512045,co_puc_com_522045,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512050,l10n_co_fis_pos_tem_com_vta,co_puc_com_512050,co_puc_com_522050,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512055,l10n_co_fis_pos_tem_com_vta,co_puc_com_512055,co_puc_com_522055,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512060,l10n_co_fis_pos_tem_com_vta,co_puc_com_512060,co_puc_com_522060,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512065,l10n_co_fis_pos_tem_com_vta,co_puc_com_512065,co_puc_com_522065,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512070,l10n_co_fis_pos_tem_com_vta,co_puc_com_512070,co_puc_com_522070,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512095,l10n_co_fis_pos_tem_com_vta,co_puc_com_512095,co_puc_com_522095,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512099,l10n_co_fis_pos_tem_com_vta,co_puc_com_512099,co_puc_com_522099,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512505,l10n_co_fis_pos_tem_com_vta,co_puc_com_512505,co_puc_com_522505,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512510,l10n_co_fis_pos_tem_com_vta,co_puc_com_512510,co_puc_com_522510,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512595,l10n_co_fis_pos_tem_com_vta,co_puc_com_512595,co_puc_com_522595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_512599,l10n_co_fis_pos_tem_com_vta,co_puc_com_512599,co_puc_com_522599,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513005,l10n_co_fis_pos_tem_com_vta,co_puc_com_513005,co_puc_com_523005,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513010,l10n_co_fis_pos_tem_com_vta,co_puc_com_513010,co_puc_com_523010,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513015,l10n_co_fis_pos_tem_com_vta,co_puc_com_513015,co_puc_com_523015,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513020,l10n_co_fis_pos_tem_com_vta,co_puc_com_513020,co_puc_com_523020,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513025,l10n_co_fis_pos_tem_com_vta,co_puc_com_513025,co_puc_com_523025,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513030,l10n_co_fis_pos_tem_com_vta,co_puc_com_513030,co_puc_com_523030,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513035,l10n_co_fis_pos_tem_com_vta,co_puc_com_513035,co_puc_com_523035,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513040,l10n_co_fis_pos_tem_com_vta,co_puc_com_513040,co_puc_com_523040,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513045,l10n_co_fis_pos_tem_com_vta,co_puc_com_513045,co_puc_com_523045,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513050,l10n_co_fis_pos_tem_com_vta,co_puc_com_513050,co_puc_com_523050,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513055,l10n_co_fis_pos_tem_com_vta,co_puc_com_513055,co_puc_com_523055,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513060,l10n_co_fis_pos_tem_com_vta,co_puc_com_513060,co_puc_com_523060,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513065,l10n_co_fis_pos_tem_com_vta,co_puc_com_513065,co_puc_com_523065,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513070,l10n_co_fis_pos_tem_com_vta,co_puc_com_513070,co_puc_com_523070,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513075,l10n_co_fis_pos_tem_com_vta,co_puc_com_513075,co_puc_com_523075,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513080,l10n_co_fis_pos_tem_com_vta,co_puc_com_513080,co_puc_com_523080,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513085,l10n_co_fis_pos_tem_com_vta,co_puc_com_513085,co_puc_com_523085,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513095,l10n_co_fis_pos_tem_com_vta,co_puc_com_513095,co_puc_com_523095,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513099,l10n_co_fis_pos_tem_com_vta,co_puc_com_513099,co_puc_com_523099,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513505,l10n_co_fis_pos_tem_com_vta,co_puc_com_513505,co_puc_com_523505,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513510,l10n_co_fis_pos_tem_com_vta,co_puc_com_513510,co_puc_com_523510,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513515,l10n_co_fis_pos_tem_com_vta,co_puc_com_513515,co_puc_com_523515,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513520,l10n_co_fis_pos_tem_com_vta,co_puc_com_513520,co_puc_com_523520,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513525,l10n_co_fis_pos_tem_com_vta,co_puc_com_513525,co_puc_com_523525,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513530,l10n_co_fis_pos_tem_com_vta,co_puc_com_513530,co_puc_com_523530,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513535,l10n_co_fis_pos_tem_com_vta,co_puc_com_513535,co_puc_com_523535,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513540,l10n_co_fis_pos_tem_com_vta,co_puc_com_513540,co_puc_com_523540,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513545,l10n_co_fis_pos_tem_com_vta,co_puc_com_513545,co_puc_com_523545,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513550,l10n_co_fis_pos_tem_com_vta,co_puc_com_513550,co_puc_com_523550,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513555,l10n_co_fis_pos_tem_com_vta,co_puc_com_513555,co_puc_com_523555,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513595,l10n_co_fis_pos_tem_com_vta,co_puc_com_513595,co_puc_com_523595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_513599,l10n_co_fis_pos_tem_com_vta,co_puc_com_513599,co_puc_com_523599,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514005,l10n_co_fis_pos_tem_com_vta,co_puc_com_514005,co_puc_com_524005,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514010,l10n_co_fis_pos_tem_com_vta,co_puc_com_514010,co_puc_com_524010,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514015,l10n_co_fis_pos_tem_com_vta,co_puc_com_514015,co_puc_com_524015,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514020,l10n_co_fis_pos_tem_com_vta,co_puc_com_514020,co_puc_com_524020,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514025,l10n_co_fis_pos_tem_com_vta,co_puc_com_514025,co_puc_com_524025,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514095,l10n_co_fis_pos_tem_com_vta,co_puc_com_514095,co_puc_com_524095,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514099,l10n_co_fis_pos_tem_com_vta,co_puc_com_514099,co_puc_com_524099,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514505,l10n_co_fis_pos_tem_com_vta,co_puc_com_514505,co_puc_com_524505,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514510,l10n_co_fis_pos_tem_com_vta,co_puc_com_514510,co_puc_com_524510,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514515,l10n_co_fis_pos_tem_com_vta,co_puc_com_514515,co_puc_com_524515,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514520,l10n_co_fis_pos_tem_com_vta,co_puc_com_514520,co_puc_com_524520,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514525,l10n_co_fis_pos_tem_com_vta,co_puc_com_514525,co_puc_com_524525,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514530,l10n_co_fis_pos_tem_com_vta,co_puc_com_514530,co_puc_com_524530,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514535,l10n_co_fis_pos_tem_com_vta,co_puc_com_514535,co_puc_com_524535,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514540,l10n_co_fis_pos_tem_com_vta,co_puc_com_514540,co_puc_com_524540,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514545,l10n_co_fis_pos_tem_com_vta,co_puc_com_514545,co_puc_com_524545,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514550,l10n_co_fis_pos_tem_com_vta,co_puc_com_514550,co_puc_com_524550,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514555,l10n_co_fis_pos_tem_com_vta,co_puc_com_514555,co_puc_com_524555,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514560,l10n_co_fis_pos_tem_com_vta,co_puc_com_514560,co_puc_com_524560,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514565,l10n_co_fis_pos_tem_com_vta,co_puc_com_514565,co_puc_com_524565,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514570,l10n_co_fis_pos_tem_com_vta,co_puc_com_514570,co_puc_com_524570,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514595,l10n_co_fis_pos_tem_com_vta,co_puc_com_514595,co_puc_com_524595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_514599,l10n_co_fis_pos_tem_com_vta,co_puc_com_514599,co_puc_com_524599,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515005,l10n_co_fis_pos_tem_com_vta,co_puc_com_515005,co_puc_com_525005,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515010,l10n_co_fis_pos_tem_com_vta,co_puc_com_515010,co_puc_com_525010,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515015,l10n_co_fis_pos_tem_com_vta,co_puc_com_515015,co_puc_com_525015,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515095,l10n_co_fis_pos_tem_com_vta,co_puc_com_515095,co_puc_com_525095,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515099,l10n_co_fis_pos_tem_com_vta,co_puc_com_515099,co_puc_com_525099,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515505,l10n_co_fis_pos_tem_com_vta,co_puc_com_515505,co_puc_com_525505,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515510,l10n_co_fis_pos_tem_com_vta,co_puc_com_515510,co_puc_com_525510,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515515,l10n_co_fis_pos_tem_com_vta,co_puc_com_515515,co_puc_com_525515,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515520,l10n_co_fis_pos_tem_com_vta,co_puc_com_515520,co_puc_com_525520,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515525,l10n_co_fis_pos_tem_com_vta,co_puc_com_515525,co_puc_com_525525,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515595,l10n_co_fis_pos_tem_com_vta,co_puc_com_515595,co_puc_com_525595,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_515599,l10n_co_fis_pos_tem_com_vta,co_puc_com_515599,co_puc_com_525599,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_516005,l10n_co_fis_pos_tem_com_vta,co_puc_com_516005,co_puc_com_526005,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_516010,l10n_co_fis_pos_tem_com_vta,co_puc_com_516010,co_puc_com_526010,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_516015,l10n_co_fis_pos_tem_com_vta,co_puc_com_516015,co_puc_com_526015,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_516020,l10n_co_fis_pos_tem_com_vta,co_puc_com_516020,co_puc_com_526020,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_516025,l10n_co_fis_pos_tem_com_vta,co_puc_com_516025,co_puc_com_526025,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_516030,l10n_co_fis_pos_tem_com_vta,co_puc_com_516030,co_puc_com_526030,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_acc_tem_com_vta_516035,l10n_co_fis_pos_tem_com_vta,co_puc_com_516035,co_puc_com_526035,l10n_co_fis_pos_tem_com_cau
