id,position_id:id,tax_src_id:id,tax_dest_id:id,company_fiscal_position_id:id
l10n_co_fis_pos_tax_tem_com_sim_sim_rtefte3_lt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_sim_rtefte3_gt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_sde_rtefte3_lt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_sde_rtefte3_gt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_int_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_int_rtefte3_gt,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_gna_rtefte3_lt,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_gna_rtefte3_gt,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_gco_rtefte3_lt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_gco_rtefte3_gt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_cnd_rtefte3_lt,l10n_co_fis_pos_tem_com_cnd,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_cnd_rtefte3_gt,l10n_co_fis_pos_tem_com_cnd,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_cmu_rtefte3_lt,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_cmu_rtefte3_gt,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_cau_rtefte3_lt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sim_cau_rtefte3_gt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sim
l10n_co_fis_pos_tax_tem_com_sde_sim_rtefte3_lt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_sim_rtefte3_gt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_sde_rtefte3_lt,l10n_co_fis_pos_tem_com_sde,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_sde_rtefte3_gt,l10n_co_fis_pos_tem_com_sde,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_int_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_int_rtefte3_gt,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_gna_rtefte3_lt,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_gna_rtefte3_gt,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_gco_rtefte3_lt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_gco_rtefte3_gt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_cnd_rtefte3_lt,l10n_co_fis_pos_tem_com_cnd,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_cnd_rtefte3_gt,l10n_co_fis_pos_tem_com_cnd,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_cmu_rtefte3_lt,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_cmu_rtefte3_gt,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_cau_rtefte3_lt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_sde_cau_rtefte3_gt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_sde
l10n_co_fis_pos_tax_tem_com_gna_sim_rtefte3_gt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gna_sde_rtefte3_gt,l10n_co_fis_pos_tem_com_sde,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gna_int_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gna_int_rtefte3_gt,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gna_gna_rtefte3_gt,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gna_gco_rtefte3_lt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gna_gco_rtefte3_gt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gna_cnd_rtefte3_gt,l10n_co_fis_pos_tem_com_cnd,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gna_cmu_rtefte3_gt,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gna_cau_rtefte3_lt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gna_cau_rtefte3_gt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gna
l10n_co_fis_pos_tax_tem_com_gco_sim_rtefte3_gt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_sde_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_sde,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_sde_rtefte3_gt,l10n_co_fis_pos_tem_com_sde,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_int_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_int_rtefte3_gt,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_gna_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_gna_rtefte3_gt,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_gco_rtefte3_lt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_gco_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_gco_rtefte3_gt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_cnd_rtefte3_gt,l10n_co_fis_pos_tem_com_cnd,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_cmu_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_cmu_rtefte3_gt,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_cau_rtefte3_lt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_cau_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_gco_cau_rtefte3_gt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_gco
l10n_co_fis_pos_tax_tem_com_cmu_sim_rtefte3_gt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cmu_sde_rtefte3_gt,l10n_co_fis_pos_tem_com_sde,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cmu_int_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cmu_int_rtefte3_gt,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cmu_gna_rtefte3_gt,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cmu_gco_rtefte3_lt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cmu_gco_rtefte3_gt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cmu_cnd_rtefte3_gt,l10n_co_fis_pos_tem_com_cnd,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cmu_cmu_rtefte3_gt,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cmu_cau_rtefte3_lt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cmu_cau_rtefte3_gt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cmu
l10n_co_fis_pos_tax_tem_com_cau_sim_rtefte3_gt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_sde_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_sde,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_sde_rtefte3_gt,l10n_co_fis_pos_tem_com_sde,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_int_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_int_rtefte3_gt,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_gna_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_gna_rtefte3_gt,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_gco_rtefte3_lt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_gco_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_gco_rtefte3_gt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_cnd_rtefte3_gt,l10n_co_fis_pos_tem_com_cnd,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_cmu_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_cmu_rtefte3_gt,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_cau_rtefte3_lt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_cau_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_sl,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cau_cau_rtefte3_gt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_gt,tax_tem_com_aurte3_gt_bs,l10n_co_fis_pos_tem_com_cau
l10n_co_fis_pos_tax_tem_com_cnd_sim_rtefte3_gt,l10n_co_fis_pos_tem_com_sim,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_com_cnd_sde_rtefte3_gt,l10n_co_fis_pos_tem_com_sde,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_com_cnd_int_rtefte3_gt_bis,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_com_cnd_int_rtefte3_gt,l10n_co_fis_pos_tem_com_int,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_com_cnd_gna_rtefte3_gt,l10n_co_fis_pos_tem_com_gna,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_com_cnd_gco_rtefte3_lt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_com_cnd_gco_rtefte3_gt,l10n_co_fis_pos_tem_com_gco,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_com_cnd_cnd_rtefte3_gt,l10n_co_fis_pos_tem_com_cnd,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_com_cnd_cmu_rtefte3_gt,l10n_co_fis_pos_tem_com_cmu,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_com_cnd_cau_rtefte3_lt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_lt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_com_cnd_cau_rtefte3_gt,l10n_co_fis_pos_tem_com_cau,tax_tem_com_rtefte3_gt,,l10n_co_fis_pos_tem_com_cnd
l10n_co_fis_pos_tax_tem_fin_sim_sim_rtefte3_lt,l10n_co_fis_pos_tem_fin_sim,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_sim_rtefte3_gt,l10n_co_fis_pos_tem_fin_sim,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_sde_rtefte3_lt,l10n_co_fis_pos_tem_fin_sim,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_sde_rtefte3_gt,l10n_co_fis_pos_tem_fin_sim,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_int_rtefte3_gt_bis,l10n_co_fis_pos_tem_fin_int,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_int_rtefte3_gt,l10n_co_fis_pos_tem_fin_int,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_gna_rtefte3_lt,l10n_co_fis_pos_tem_fin_gna,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_gna_rtefte3_gt,l10n_co_fis_pos_tem_fin_gna,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_gco_rtefte3_lt,l10n_co_fis_pos_tem_fin_gco,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_gco_rtefte3_gt,l10n_co_fis_pos_tem_fin_gco,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_cnd_rtefte3_lt,l10n_co_fis_pos_tem_fin_cnd,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_cnd_rtefte3_gt,l10n_co_fis_pos_tem_fin_cnd,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_cmu_rtefte3_lt,l10n_co_fis_pos_tem_fin_cmu,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_cmu_rtefte3_gt,l10n_co_fis_pos_tem_fin_cmu,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_cau_rtefte3_lt,l10n_co_fis_pos_tem_fin_cau,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sim_cau_rtefte3_gt,l10n_co_fis_pos_tem_fin_cau,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sim
l10n_co_fis_pos_tax_tem_fin_sde_sim_rtefte3_lt,l10n_co_fis_pos_tem_fin_sim,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_sim_rtefte3_gt,l10n_co_fis_pos_tem_fin_sim,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_sde_rtefte3_lt,l10n_co_fis_pos_tem_fin_sde,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_sde_rtefte3_gt,l10n_co_fis_pos_tem_fin_sde,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_int_rtefte3_gt_bis,l10n_co_fis_pos_tem_fin_int,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_int_rtefte3_gt,l10n_co_fis_pos_tem_fin_int,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_gna_rtefte3_lt,l10n_co_fis_pos_tem_fin_gna,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_gna_rtefte3_gt,l10n_co_fis_pos_tem_fin_gna,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_gco_rtefte3_lt,l10n_co_fis_pos_tem_fin_gco,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_gco_rtefte3_gt,l10n_co_fis_pos_tem_fin_gco,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_cnd_rtefte3_lt,l10n_co_fis_pos_tem_fin_cnd,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_cnd_rtefte3_gt,l10n_co_fis_pos_tem_fin_cnd,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_cmu_rtefte3_lt,l10n_co_fis_pos_tem_fin_cmu,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_cmu_rtefte3_gt,l10n_co_fis_pos_tem_fin_cmu,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_cau_rtefte3_lt,l10n_co_fis_pos_tem_fin_cau,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_sde_cau_rtefte3_gt,l10n_co_fis_pos_tem_fin_cau,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_sde
l10n_co_fis_pos_tax_tem_fin_gna_sim_rtefte3_gt,l10n_co_fis_pos_tem_fin_sim,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gna_sde_rtefte3_gt,l10n_co_fis_pos_tem_fin_sde,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gna_int_rtefte3_gt_bis,l10n_co_fis_pos_tem_fin_int,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gna_int_rtefte3_gt,l10n_co_fis_pos_tem_fin_int,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gna_gna_rtefte3_gt,l10n_co_fis_pos_tem_fin_gna,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gna_gco_rtefte3_lt,l10n_co_fis_pos_tem_fin_gco,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gna_gco_rtefte3_gt,l10n_co_fis_pos_tem_fin_gco,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gna_cnd_rtefte3_gt,l10n_co_fis_pos_tem_fin_cnd,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gna_cmu_rtefte3_gt,l10n_co_fis_pos_tem_fin_cmu,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gna_cau_rtefte3_lt,l10n_co_fis_pos_tem_fin_cau,tax_tem_fin_rtefte3_lt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gna_cau_rtefte3_gt,l10n_co_fis_pos_tem_fin_cau,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_gna
l10n_co_fis_pos_tax_tem_fin_gco_sim_rtefte3_gt,l10n_co_fis_pos_tem_fin_sim,tax_tem_fin_rtefte3_gt,,l10n_co_fis_pos_tem_fin_gco
